100_Independent1277,5041
100_Independent1278,6176
100_Independent1279,5824
100_Independent1280,5323
100_Independent1281,6011
100_Independent1282,6338
100_Independent1283,6099
100_Independent1284,5081
100_Independent1285,5534
100_Independent1286,5787
100_Independent1287,4846
100_Independent1288,6010
100_Independent1289,5014
100_Independent1290,5723
100_Independent1291,5083
100_Independent1292,5708
100_Independent1293,4589
100_Independent1294,5704
100_Independent1295,5924
100_Independent1296,5773
100_Independent1297,4697
100_Independent1298,5263
100_Independent1299,4411
100_Independent1300,6401
100_Independent1301,5439
100_Independent1302,5541
100_Independent1303,5353
100_Independent1304,6071
100_Independent1305,5593
100_Independent1306,5540
100_Independent1307,5124
100_Independent1308,6028
100_Independent1309,5358
100_Independent1310,5993
100_Independent1311,5838
100_Independent1312,4938
100_Independent1313,5744
100_Independent1314,5323
100_Independent1315,5195
100_Independent1316,5892
100_Independent1317,6320
100_Independent1318,6014
100_Independent1319,6072
100_Independent1320,4704
100_Independent1321,5403
100_Independent1322,4980
100_Independent1323,4710
100_Independent1324,4719
100_Independent1325,5000
100_Independent1326,5715
100_Independent1327,5374
100_Independent1328,5631
100_Independent1329,4830
100_Independent1330,4307
100_Independent1331,4037
100_Independent1332,4367
100_Independent1333,4559
100_Independent1334,4516
100_Independent1335,4898
100_Independent1336,5065
100_Independent1337,4887
100_Independent1338,5295
100_Independent1339,4180
100_Independent1340,4866
100_Independent1341,4501
100_Independent1342,3826
100_Independent1343,4890
100_Independent1344,4437
100_Independent1345,4904
100_Independent1346,5173
100_Independent1347,4556
100_Independent1348,5165
100_Independent1349,4908
100_Independent1350,4263
100_Independent1351,5146
100_Independent1352,4407
100_Independent1353,3939
100_Independent1354,3574
100_Independent1355,4488
100_Independent1356,3284
100_Independent1357,4851
100_Independent1358,4681
100_Independent1359,4263
100_Independent1360,4155
100_Independent1361,4837
100_Independent1362,3688
100_Independent1363,4280
100_Independent1364,3800
100_Independent1365,4214
100_Independent1366,4548
100_Independent1367,4713
100_Independent1368,4837
100_Independent1369,4087
100_Independent1370,4175
100_Independent1371,4161
100_Independent1372,4618
100_Independent1373,4632
100_Independent1374,4177
100_Independent1375,4355
100_Independent1376,4163
100_Independent1377,4352
100_Independent1378,4611
100_Independent1379,3727
100_Independent1380,3785
100_Independent1381,4286
100_Independent1382,3229
100_Independent1383,4268
100_Independent1384,3814
100_Independent1385,3624
100_Independent1386,3783
100_Independent1387,3758
100_Independent1388,3821
100_Independent1389,3777
100_Independent1390,3721
100_Independent1391,2716
100_Independent1392,3693
100_Independent1393,3281
100_Independent1394,3340
100_Independent1395,3848
100_Independent1396,3790
100_Independent1397,3411
100_Independent1398,3687
100_Independent1399,3482
100_Independent1400,3325
100_Independent1401,3990
100_Independent1402,3287
100_Independent1403,3619
100_Independent1404,3581
100_Independent1405,3842
100_Independent1406,3358
100_Independent1407,3495
100_Independent1408,3735
100_Independent1409,3225
100_Independent1410,3051
100_Independent1411,3481
100_Independent1412,3446
100_Independent1413,3031
100_Independent1414,3388
100_Independent1415,3185
100_Independent1416,3521
100_Independent1417,2825
100_Independent1418,3399
100_Independent1419,2981
100_Independent1420,3259
100_Independent1421,2834
100_Independent1422,2995
100_Independent1423,3330
100_Independent1424,3058
100_Independent1425,2866
100_Independent1426,3364
100_Independent1427,3426
100_Independent1428,3578
100_Independent1429,2306
100_Independent1430,2672
100_Independent1431,2603
100_Independent1432,2538
100_Independent1433,2489
100_Independent1434,2824
100_Independent1435,2829
100_Independent1436,2306
100_Independent1437,2881
100_Independent1438,2684
100_Independent1439,2303
100_Independent1440,2063
100_Independent1441,2514
100_Independent1442,1718
100_Independent1443,2328
100_Independent1444,2214
100_Independent1445,2489
100_Independent1446,2333
100_Independent1447,2072
100_Independent1448,2161
100_Independent1449,2350
100_Independent1450,1999
100_Independent1451,2384
100_Independent1452,2031
100_Independent1453,2303
100_Independent1454,1959
100_Independent1455,1735
100_Independent1456,2255
100_Independent1457,1765
100_Independent1458,2224
100_Independent1459,2018
100_Independent1460,1809
100_Independent1461,1665
100_Independent1462,2281
100_Independent1463,1707
100_Independent1464,1783
100_Independent1465,1529
100_Independent1466,2090
100_Independent1467,2195
100_Independent1468,1424
100_Independent1469,2615
100_Independent1470,1304
100_Independent1471,1233
100_Independent1472,1241
100_Independent1473,1427
100_Independent1474,1273
100_Independent1475,1388
100_Independent1476,1130
100_Independent1477,1374
100_Independent1478,1277
100_Independent1479,1175
100_Independent1480,1110
100_Independent1481,975
100_Independent1482,529
100_Independent1483,779
100_Independent1484,1080
100_Independent1485,1335
100_Independent1486,1285
100_Independent1487,809
100_Independent1488,1046
100_Independent1489,467
100_Independent1490,765
100_Independent1491,1163
100_Independent1492,594
100_Independent1493,737
100_Independent1494,990
100_Independent1495,998
100_Independent1496,878
100_Independent1497,538
100_Independent1498,1087
100_Independent1499,171
100_Independent1500,7742
100_Independent1501,7858
100_Independent1502,6995
100_Independent1503,6883
100_Independent1504,7292
100_Independent1505,8043
100_Independent1506,7625
100_Independent1507,7541
100_Independent1508,7230
100_Independent1509,8011
100_Independent1510,6250
100_Independent1511,6929
100_Independent1512,7207
100_Independent1513,7490
100_Independent1514,6833
100_Independent1515,6783
100_Independent1516,6950
100_Independent1517,7553
100_Independent1518,7419
100_Independent1519,7261
100_Independent1520,6360
100_Independent1521,6645
100_Independent1522,6696
100_Independent1523,7333
100_Independent1524,6832
100_Independent1525,7303
100_Independent1526,7521
100_Independent1527,8166
100_Independent1528,7881
100_Independent1529,7086
100_Independent1530,6957
100_Independent1531,7185
100_Independent1532,7599
100_Independent1533,7537
100_Independent1534,6266
100_Independent1535,7637
100_Independent1536,7331
100_Independent1537,7473
100_Independent1538,7164
100_Independent1539,6890
100_Independent1540,6660
100_Independent1541,6471
100_Independent1542,6135
100_Independent1543,6489
100_Independent1544,7376
100_Independent1545,7814
100_Independent1546,5932
100_Independent1547,6629
100_Independent1548,7366
100_Independent1549,7387
100_Independent1550,6772
100_Independent1551,7556
100_Independent1552,7370
100_Independent1553,7322
100_Independent1554,7586
100_Independent1555,6233
100_Independent1556,5818
100_Independent1557,5640
100_Independent1558,6305
100_Independent1559,7822
100_Independent1560,6758
100_Independent1561,7488
100_Independent1562,5655
100_Independent1563,6570
100_Independent1564,6384
100_Independent1565,6527
100_Independent1566,6821
100_Independent1567,6782
100_Independent1568,7715
100_Independent1569,6360
100_Independent1570,5756
100_Independent1571,7296
100_Independent1572,6434
100_Independent1573,5982
100_Independent1574,6889
100_Independent1575,6201
100_Independent1576,6647
100_Independent1577,6190
100_Independent1578,6395
100_Independent1579,5954
100_Independent1580,6235
100_Independent1581,6262
100_Independent1582,5567
100_Independent1583,6283
100_Independent1584,5944
100_Independent1585,6136
100_Independent1586,6720
100_Independent1587,6259
100_Independent1588,6608
100_Independent1589,5345
100_Independent1590,6325
100_Independent1591,5436
100_Independent1592,5127
100_Independent1593,5694
100_Independent1594,5667
100_Independent1595,6401
100_Independent1596,5738
100_Independent1597,5759
100_Independent1598,6028
100_Independent1599,5786
100_Independent1600,6158
100_Independent1601,5618
100_Independent1602,5635
100_Independent1603,5274
100_Independent1604,5976
100_Independent1605,5151
100_Independent1606,5313
100_Independent1607,5558
100_Independent1608,5233
100_Independent1609,6629
100_Independent1610,6078
100_Independent1611,4887
100_Independent1612,4749
100_Independent1613,6072
100_Independent1614,4947
100_Independent1615,6087
100_Independent1616,4773
100_Independent1617,6120
100_Independent1618,6148
100_Independent1619,5081
100_Independent1620,5045
100_Independent1621,4028
100_Independent1622,5738
100_Independent1623,6435
100_Independent1624,4497
100_Independent1625,5903
100_Independent1626,6361
100_Independent1627,6112
100_Independent1628,5431
100_Independent1629,4031
100_Independent1630,5337
100_Independent1631,4986
100_Independent1632,5433
100_Independent1633,5508
100_Independent1634,5226
100_Independent1635,4533
100_Independent1636,5130
100_Independent1637,5257
100_Independent1638,4291
100_Independent1639,4814
100_Independent1640,5440
100_Independent1641,4481
100_Independent1642,4868
100_Independent1643,4109
100_Independent1644,4551
100_Independent1645,5119
100_Independent1646,4217
100_Independent1647,5314
100_Independent1648,4796
100_Independent1649,4947
100_Independent1650,4681
100_Independent1651,4388
100_Independent1652,4485
100_Independent1653,4925
100_Independent1654,4460
100_Independent1655,3681
100_Independent1656,4260
100_Independent1657,4861
100_Independent1658,3611
100_Independent1659,4468
100_Independent1660,4323
100_Independent1661,5133
100_Independent1662,4391
100_Independent1663,4615
100_Independent1664,4464
100_Independent1665,4205
100_Independent1666,4343
100_Independent1667,4930
100_Independent1668,4268
100_Independent1669,4476
100_Independent1670,4407
100_Independent1671,3506
100_Independent1672,4559
100_Independent1673,4033
100_Independent1674,4186
100_Independent1675,4737
100_Independent1676,4412
100_Independent1677,4522
100_Independent1678,4280
100_Independent1679,5108
100_Independent1680,4183
100_Independent1681,3940
100_Independent1682,4025
100_Independent1683,3963
100_Independent1684,3774
100_Independent1685,4007
100_Independent1686,3460
100_Independent1687,4041
100_Independent1688,3492
100_Independent1689,3784
100_Independent1690,3671
100_Independent1691,3607
100_Independent1692,3545
100_Independent1693,3039
100_Independent1694,3674
100_Independent1695,3844
100_Independent1696,3185
100_Independent1697,3370
100_Independent1698,3309
100_Independent1699,3384
100_Independent1700,3295
100_Independent1701,3224
100_Independent1702,3578
100_Independent1703,3012
100_Independent1704,3649
100_Independent1705,3763
100_Independent1706,2977
100_Independent1707,3457
100_Independent1708,3306
100_Independent1709,3772
100_Independent1710,3042
100_Independent1711,3613
100_Independent1712,2968
100_Independent1713,3160
100_Independent1714,3113
100_Independent1715,3092
100_Independent1716,3401
100_Independent1717,3125
100_Independent1718,3499
100_Independent1719,3065
100_Independent1720,2513
100_Independent1721,2486
100_Independent1722,2435
100_Independent1723,2464
100_Independent1724,2719
100_Independent1725,2632
100_Independent1726,2943
100_Independent1727,2721
100_Independent1728,2604
100_Independent1729,2706
100_Independent1730,1968
100_Independent1731,2605
100_Independent1732,2065
100_Independent1733,2297
100_Independent1734,2144
100_Independent1735,2024
100_Independent1736,2496
100_Independent1737,2363
100_Independent1738,2079
100_Independent1739,2477
100_Independent1740,1738
100_Independent1741,2394
100_Independent1742,2508
100_Independent1743,1600
100_Independent1744,2399
100_Independent1745,1754
100_Independent1746,2286
100_Independent1747,1338
100_Independent1748,1753
100_Independent1749,1676
100_Independent1750,8873
100_Independent1751,8225
100_Independent1752,8809
100_Independent1753,9345
100_Independent1754,8358
100_Independent1755,8847
100_Independent1756,8329
100_Independent1757,9061
100_Independent1758,9178
100_Independent1759,8626
100_Independent1760,7407
100_Independent1761,9654
100_Independent1762,9346
100_Independent1763,9176
100_Independent1764,7817
100_Independent1765,8018
100_Independent1766,7857
100_Independent1767,8775
100_Independent1768,7945
100_Independent1769,9346
100_Independent1770,7786
100_Independent1771,7921
100_Independent1772,8500
100_Independent1773,8124
100_Independent1774,8553
100_Independent1775,8108
100_Independent1776,8601
100_Independent1777,8216
100_Independent1778,7454
100_Independent1779,9340
100_Independent1780,7734
100_Independent1781,8997
100_Independent1782,8307
100_Independent1783,7877
100_Independent1784,6942
100_Independent1785,6776
100_Independent1786,7769
100_Independent1787,9354
100_Independent1788,7453
100_Independent1789,8210
100_Independent1790,8588
100_Independent1791,6786
100_Independent1792,9242
100_Independent1793,7520
100_Independent1794,7021
100_Independent1795,7712
100_Independent1796,8443
100_Independent1797,8340
100_Independent1798,7449
100_Independent1799,6556
100_Independent1800,7307
100_Independent1801,8051
100_Independent1802,8380
100_Independent1803,6804
100_Independent1804,7645
100_Independent1805,7531
100_Independent1806,8218
100_Independent1807,8678
100_Independent1808,6550
100_Independent1809,6932
100_Independent1810,9117
100_Independent1811,7405
100_Independent1812,8097
100_Independent1813,7583
100_Independent1814,8139
100_Independent1815,7526
100_Independent1816,7729
100_Independent1817,7861
100_Independent1818,8194
100_Independent1819,7414
100_Independent1820,7570
100_Independent1821,7451
100_Independent1822,7917
100_Independent1823,7143
100_Independent1824,7136
100_Independent1825,6672
100_Independent1826,7852
100_Independent1827,7483
100_Independent1828,7170
100_Independent1829,7536
100_Independent1830,6690
100_Independent1831,6656
100_Independent1832,7290
100_Independent1833,6952
100_Independent1834,7008
100_Independent1835,7194
100_Independent1836,7507
100_Independent1837,7513
100_Independent1838,6365
100_Independent1839,7044
100_Independent1840,7146
100_Independent1841,7470
100_Independent1842,7723
100_Independent1843,7643
100_Independent1844,6036
100_Independent1845,7018
100_Independent1846,7696
100_Independent1847,6558
100_Independent1848,7371
100_Independent1849,7265
100_Independent1850,6532
100_Independent1851,6393
100_Independent1852,7398
100_Independent1853,7475
100_Independent1854,7964
100_Independent1855,7096
100_Independent1856,6981
100_Independent1857,6924
100_Independent1858,7233
100_Independent1859,7725
100_Independent1860,6949
100_Independent1861,5982
100_Independent1862,6317
100_Independent1863,7465
100_Independent1864,6354
100_Independent1865,7746
100_Independent1866,5872
100_Independent1867,6845
100_Independent1868,6431
100_Independent1869,7520
100_Independent1870,6121
100_Independent1871,6374
100_Independent1872,7043
100_Independent1873,6387
100_Independent1874,6265
100_Independent1875,7223
100_Independent1876,6388
100_Independent1877,7471
100_Independent1878,6857
100_Independent1879,7304
100_Independent1880,6582
100_Independent1881,6343
100_Independent1882,6240
100_Independent1883,6425
100_Independent1884,6549
100_Independent1885,6046
100_Independent1886,6276
100_Independent1887,6454
100_Independent1888,6053
100_Independent1889,6963
100_Independent1890,5569
100_Independent1891,6068
100_Independent1892,6208
100_Independent1893,6273
100_Independent1894,5640
100_Independent1895,5621
100_Independent1896,5703
100_Independent1897,5938
100_Independent1898,6498
100_Independent1899,5960
100_Independent1900,5830
100_Independent1901,6414
100_Independent1902,5217
100_Independent1903,6152
100_Independent1904,5887
100_Independent1905,6628
100_Independent1906,6296
100_Independent1907,5559
100_Independent1908,6222
100_Independent1909,5738
100_Independent1910,6184
100_Independent1911,5806
100_Independent1912,4800
100_Independent1913,5153
100_Independent1914,6567
100_Independent1915,5102
100_Independent1916,5301
100_Independent1917,6246
100_Independent1918,5379
100_Independent1919,5653
100_Independent1920,4934
100_Independent1921,6288
100_Independent1922,6526
100_Independent1923,5556
100_Independent1924,5896
100_Independent1925,6067
100_Independent1926,6506
100_Independent1927,4508
100_Independent1928,6254
100_Independent1929,5075
100_Independent1930,5165
100_Independent1931,5018
100_Independent1932,5358
100_Independent1933,4772
100_Independent1934,5147
100_Independent1935,5366
100_Independent1936,5118
100_Independent1937,5356
100_Independent1938,5164
100_Independent1939,5459
100_Independent1940,5122
100_Independent1941,4425
100_Independent1942,4731
100_Independent1943,5051
100_Independent1944,5023
100_Independent1945,4601
100_Independent1946,4643
100_Independent1947,4883
100_Independent1948,4653
100_Independent1949,4705
100_Independent1950,4862
100_Independent1951,5082
100_Independent1952,4121
100_Independent1953,4589
100_Independent1954,3907
100_Independent1955,4337
100_Independent1956,4551
100_Independent1957,3129
100_Independent1958,5149
100_Independent1959,4239
100_Independent1960,4063
100_Independent1961,4745
100_Independent1962,4043
100_Independent1963,4554
100_Independent1964,4105
100_Independent1965,4944
100_Independent1966,4566
100_Independent1967,4154
100_Independent1968,4621
100_Independent1969,4792
100_Independent1970,3742
100_Independent1971,3577
100_Independent1972,3680
100_Independent1973,3971
100_Independent1974,3764
100_Independent1975,3612
100_Independent1976,4114
100_Independent1977,3403
100_Independent1978,3997
100_Independent1979,3685
100_Independent1980,3760
100_Independent1981,3484
100_Independent1982,3884
100_Independent1983,3217
100_Independent1984,3644
100_Independent1985,3529
100_Independent1986,2843
100_Independent1987,3431
100_Independent1988,3015
100_Independent1989,3264
100_Independent1990,3606
100_Independent1991,3121
100_Independent1992,3420
100_Independent1993,2642
100_Independent1994,3385
100_Independent1995,3466
100_Independent1996,3523
100_Independent1997,3163
100_Independent1998,3972
100_Independent1999,2984
100_Independent2000,10557
100_Independent2001,10470
100_Independent2002,9694
100_Independent2003,8867
100_Independent2004,9595
100_Independent2005,9391
100_Independent2006,10684
100_Independent2007,9728
100_Independent2008,8812
100_Independent2009,10132
100_Independent2010,9378
100_Independent2011,9544
100_Independent2012,9652
100_Independent2013,9003
100_Independent2014,10253
100_Independent2015,9095
100_Independent2016,9615
100_Independent2017,9344
100_Independent2018,8786
100_Independent2019,10037
100_Independent2020,9439
100_Independent2021,8847
100_Independent2022,9658
100_Independent2023,9604
100_Independent2024,10604
100_Independent2025,9218
100_Independent2026,9554
100_Independent2027,9409
100_Independent2028,9251
100_Independent2029,8694
100_Independent2030,9366
100_Independent2031,9250
100_Independent2032,8618
100_Independent2033,8535
100_Independent2034,9512
100_Independent2035,8027
100_Independent2036,8741
100_Independent2037,10092
100_Independent2038,9287
100_Independent2039,8608
100_Independent2040,9939
100_Independent2041,8511
100_Independent2042,8522
100_Independent2043,8552
100_Independent2044,9559
100_Independent2045,9969
100_Independent2046,8816
100_Independent2047,9628
100_Independent2048,9630
100_Independent2049,10903
100_Independent2050,7189
100_Independent2051,9048
100_Independent2052,8538
100_Independent2053,8975
100_Independent2054,9866
100_Independent2055,7189
100_Independent2056,7252
100_Independent2057,9828
100_Independent2058,8272
100_Independent2059,9030
100_Independent2060,7842
100_Independent2061,9070
100_Independent2062,9467
100_Independent2063,8600
100_Independent2064,10184
100_Independent2065,9297
100_Independent2066,7815
100_Independent2067,9902
100_Independent2068,8069
100_Independent2069,9116
100_Independent2070,7422
100_Independent2071,9254
100_Independent2072,8419
100_Independent2073,8929
100_Independent2074,9485
100_Independent2075,8534
100_Independent2076,9387
100_Independent2077,8414
100_Independent2078,7689
100_Independent2079,9140
100_Independent2080,7646
100_Independent2081,8224
100_Independent2082,8273
100_Independent2083,7858
100_Independent2084,8351
100_Independent2085,8668
100_Independent2086,8478
100_Independent2087,8691
100_Independent2088,7140
100_Independent2089,7352
100_Independent2090,8877
100_Independent2091,8127
100_Independent2092,7962
100_Independent2093,9228
100_Independent2094,8879
100_Independent2095,8158
100_Independent2096,7464
100_Independent2097,8451
100_Independent2098,9922
100_Independent2099,7977
100_Independent2100,8341
100_Independent2101,7680
100_Independent2102,8394
100_Independent2103,7572
100_Independent2104,7410
100_Independent2105,8142
100_Independent2106,8283
100_Independent2107,6769
100_Independent2108,8940
100_Independent2109,8712
100_Independent2110,6661
100_Independent2111,7310
100_Independent2112,7985
100_Independent2113,8014
100_Independent2114,6792
100_Independent2115,8236
100_Independent2116,7220
100_Independent2117,8343
100_Independent2118,8136
100_Independent2119,7627
100_Independent2120,7450
100_Independent2121,8234
100_Independent2122,8659
100_Independent2123,7144
100_Independent2124,8107
100_Independent2125,7944
100_Independent2126,7485
100_Independent2127,8941
100_Independent2128,8457
100_Independent2129,6981
100_Independent2130,6862
100_Independent2131,8048
100_Independent2132,6931
100_Independent2133,7110
100_Independent2134,7304
100_Independent2135,7504
100_Independent2136,8524
100_Independent2137,6647
100_Independent2138,6862
100_Independent2139,7683
100_Independent2140,6408
100_Independent2141,6044
100_Independent2142,7866
100_Independent2143,7008
100_Independent2144,8029
100_Independent2145,7816
100_Independent2146,6926
100_Independent2147,7794
100_Independent2148,7070
100_Independent2149,7593
100_Independent2150,7742
100_Independent2151,6967
100_Independent2152,6087
100_Independent2153,7593
100_Independent2154,7305
100_Independent2155,7516
100_Independent2156,6482
100_Independent2157,6629
100_Independent2158,7128
100_Independent2159,6770
100_Independent2160,7790
100_Independent2161,6648
100_Independent2162,6119
100_Independent2163,6303
100_Independent2164,7818
100_Independent2165,7049
100_Independent2166,6397
100_Independent2167,7333
100_Independent2168,6867
100_Independent2169,7324
100_Independent2170,6994
100_Independent2171,6573
100_Independent2172,7479
100_Independent2173,6938
100_Independent2174,6372
100_Independent2175,6591
100_Independent2176,7212
100_Independent2177,7139
100_Independent2178,7139
100_Independent2179,6576
100_Independent2180,5937
100_Independent2181,7338
100_Independent2182,6778
100_Independent2183,6515
100_Independent2184,5721
100_Independent2185,7034
100_Independent2186,6818
100_Independent2187,5275
100_Independent2188,6437
100_Independent2189,6115
100_Independent2190,5868
100_Independent2191,5943
100_Independent2192,5767
100_Independent2193,5256
100_Independent2194,5364
100_Independent2195,5660
100_Independent2196,6238
100_Independent2197,4894
100_Independent2198,5741
100_Independent2199,5316
100_Independent2200,5443
100_Independent2201,6226
100_Independent2202,5161
100_Independent2203,5437
100_Independent2204,4899
100_Independent2205,5685
100_Independent2206,5692
100_Independent2207,5136
100_Independent2208,5491
100_Independent2209,6709
100_Independent2210,6180
100_Independent2211,5815
100_Independent2212,5648
100_Independent2213,6027
100_Independent2214,5873
100_Independent2215,6466
100_Independent2216,5075
100_Independent2217,6489
100_Independent2218,6383
100_Independent2219,5361
100_Independent2220,4986
100_Independent2221,4944
100_Independent2222,5120
100_Independent2223,5167
100_Independent2224,5279
100_Independent2225,5059
100_Independent2226,4998
100_Independent2227,4883
100_Independent2228,5504
100_Independent2229,5203
100_Independent2230,4191
100_Independent2231,5026
100_Independent2232,4414
100_Independent2233,4941
100_Independent2234,4081
100_Independent2235,4982
100_Independent2236,4569
100_Independent2237,4381
100_Independent2238,4521
100_Independent2239,4646
100_Independent2240,5108
100_Independent2241,4439
100_Independent2242,3842
100_Independent2243,4172
100_Independent2244,3961
100_Independent2245,4913
100_Independent2246,4195
100_Independent2247,4298
100_Independent2248,3859
100_Independent2249,4034
